"","uniprot_gn_id","external_gene_name","ensembl_gene_id","cluster","betweenness","degree_centrality","file_id","pocket","druggability","num_drug_pockets","struct_score"
"2115","Q13017","ARHGAP5","ENSG00000100852","1",5080,2,"AF-Q13017-F1-model_v4",0.087,0.308,0,73.3477341240425
"2116","Q13018","PLA2R1","ENSG00000153246","1",0,1,"AF-Q13018-F1-model_v4",0.077,0.732,1,79.1745205248991
"2117","Q13033","STRN3","ENSG00000196792","1",0,1,"AF-Q13033-F1-model_v4",0.127,0.343,0,68.5144810167834
"2118","Q13042","CDC16","ENSG00000130177","1",10158,2,"AF-Q13042-F1-model_v4",0.157,0.933,2,80.1126567460317
"2119","Q13045","FLII","ENSG00000177731","1",30462,4,"AF-Q13045-F1-model_v4",0.244,0.816,2,81.2528655602475
"2120","Q13057","COASY","ENSG00000068120","1",0,1,"AF-Q13057-F1-model_v4",0.217,0.523,1,89.848607191625
"2121","Q13085","ACACA","ENSG00000278540","1",5080,2,"AF-Q13085-F1-model_v4",0.193,0.962,5,82.7617585006693
"2122","Q13099","IFT88","ENSG00000032742","1",25380,2,"AF-Q13099-F1-model_v4",0.147,0.096,0,76.5989920586439
"2123","Q13107","USP4","ENSG00000114316","1",0,1,"AF-Q13107-F1-model_v4",0.096,0.799,2,77.5092106988331
"2124","Q13114","TRAF3","ENSG00000131323","1",5080,2,"AF-Q13114-F1-model_v4",0.133,0.273,0,87.9146201688139
"2125","Q13115","DUSP4","ENSG00000120875","1",0,1,"AF-Q13115-F1-model_v4",0.258,0.622,1,78.3016328566678
"2126","Q13123","IK","ENSG00000113141","1",0,1,"AF-Q13123-F1-model_v4",0.273,0.751,1,68.8329656969171
"2127","Q13126","MTAP","ENSG00000099810","1",10158,2,"AF-Q13126-F1-model_v4",0.36,0.687,2,92.9755469107551
"2128","Q13127","REST","ENSG00000084093","1",20311,3,"AF-Q13127-F1-model_v4",0.189,0.321,0,50.0226789486036
"2129","Q13129","RLF","ENSG00000117000","1",0,1,"AF-Q13129-F1-model_v4",0.193,0.662,2,56.696347552585
"2130","Q13136","PPFIA1","ENSG00000131626","1",35530,3,"AF-Q13136-F1-model_v4",0.223,0.777,1,69.3935082001682
"2131","Q13137","CALCOCO2","ENSG00000136436","1",0,1,"AF-Q13137-F1-model_v4",0.207,0.099,0,80.9411684411684
"2132","Q13144","EIF2B5","ENSG00000145191","1",0,1,"AF-Q13144-F1-model_v4",0.41,0.602,1,79.0845884227297
"2133","Q13153","PAK1","ENSG00000149269","1",10159,3,"AF-Q13153-F1-model_v4",0.156,0.13,0,73.6544828396803
"2134","Q13155","AIMP2","ENSG00000106305","1",161628,3,"AF-Q13155-F1-model_v4",0.116,0.258,0,81.7915338164251
"2135","Q13162","PRDX4","ENSG00000123131","1",15234,2,"AF-Q13162-F1-model_v4",0.326,0.647,1,83.7207959278112
"2136","Q13163","MAP2K5","ENSG00000137764","1",0,1,"AF-Q13163-F1-model_v4",0.079,0.864,2,80.9258153409091
"2137","Q13177","PAK2","ENSG00000180370","1",70951,3,"AF-Q13177-F1-model_v4",0.249,0.826,1,75.0029921453117
"2138","Q13185","CBX3","ENSG00000122565","1",106373,6,"AF-Q13185-F1-model_v4",0.266,0.227,0,76.0843111720356
"2139","Q13188","STK3","ENSG00000104375","1",0,1,"AF-Q13188-F1-model_v4",0.097,0.771,2,76.9757798630484
"2140","Q13190","STX5","ENSG00000162236","1",30463,5,"AF-Q13190-F1-model_v4",0.251,0.69,1,72.0006532663317
"2141","Q13191","CBLB","ENSG00000114423","1",40584,2,"AF-Q13191-F1-model_v4",0.18,0.496,1,63.1871532562069
"2142","Q13206","DDX10","ENSG00000178105","1",15237,4,"AF-Q13206-F1-model_v4",0.137,0.505,2,70.7768734141528
"2143","Q13217","DNAJC3","ENSG00000102580","1",216634,2,"AF-Q13217-F1-model_v4",0.104,0.642,1,86.7120503330866
"2144","Q13233","MAP3K1","ENSG00000095015","1",0,1,"AF-Q13233-F1-model_v4",0.08,0.587,1,59.632609789967
"2145","Q13257","MAD2L1","ENSG00000164109","1",0,1,"AF-Q13257-F1-model_v4",0.178,0.019,0,93.7585265700483
"2146","Q13261","IL15RA","ENSG00000134470","1",5080,2,"AF-Q13261-F1-model_v4",0.282,0.899,2,65.3850607287449
"2147","Q13277","STX3","ENSG00000166900","1",5080,2,"AF-Q13277-F1-model_v4",0.3,0.627,1,83.3902497846684
"2148","Q13283","G3BP1","ENSG00000145907","1",20311,3,"AF-Q13283-F1-model_v4",0.173,0.786,1,66.8692734693877
"2149","Q13287","NMI","ENSG00000123609","1",0,1,"AF-Q13287-F1-model_v4",0.058,0.101,0,81.6181186509549
"2150","Q13308","PTK7","ENSG00000112655","1",30461,4,"AF-Q13308-F1-model_v4",0.251,0.302,0,83.1846552966611
"2151","Q13309","SKP2","ENSG00000145604","1",0,1,"AF-Q13309-F1-model_v4",0.117,0.495,1,82.2309868813357
"2152","Q13310","PABPC4","ENSG00000090621","1",0,1,"AF-Q13310-F1-model_v4",0.204,0.311,0,76.2731134352373
"2153","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F10-model_v4",0.28,0.385,0,80.4579291284177
"2154","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F2-model_v4",0.201,0.495,1,77.3874304812834
"2155","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F7-model_v4",0.183,0.385,0,78.5000874017833
"2156","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F1-model_v4",0.239,0.587,2,80.7721493997332
"2157","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F6-model_v4",0.119,0.532,1,80.395912596401
"2158","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F4-model_v4",0.336,0.327,0,78.9955422761327
"2159","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F3-model_v4",0.185,0.868,2,79.7010476956056
"2160","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F5-model_v4",0.144,0.649,2,75.3140371621622
"2161","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F8-model_v4",0.083,0.661,2,79.1216666666667
"2162","Q13315","ATM","ENSG00000149311","1",0,1,"AF-Q13315-F9-model_v4",0.671,0.662,2,78.7919144602851
"2163","Q13322","GRB10","ENSG00000106070","1",0,1,"AF-Q13322-F1-model_v4",0.267,0.236,0,75.2088950042337
"2164","Q13330","MTA1","ENSG00000182979","1",206719,4,"AF-Q13330-F1-model_v4",0.082,0.837,2,73.4851117760958
"2165","Q13332","PTPRS","ENSG00000105426","1",25384,3,"AF-Q13332-F1-model_v4",0.104,0.354,0,82.1796415254792
"2166","Q13347","EIF3I","ENSG00000084623","1",40599,3,"AF-Q13347-F1-model_v4",0.239,0.307,0,92.9545525291829
"2167","Q13356","PPIL2","ENSG00000100023","1",10159,3,"AF-Q13356-F1-model_v4",0.392,0.68,1,81.6352085845189
"2168","Q13362","PPP2R5C","ENSG00000078304","1",25387,4,"AF-Q13362-F1-model_v4",0.097,0.482,1,85.0412990936556
"2169","Q13363","CTBP1","ENSG00000159692","1",2274955,6,"AF-Q13363-F1-model_v4",0.102,0.222,0,84.5389796529025
"2170","Q13370","PDE3B","ENSG00000152270","1",0,1,"AF-Q13370-F1-model_v4",0.139,0.982,2,63.4126634659351
"2171","Q13393","PLD1","ENSG00000075651","1",0,1,"AF-Q13393-F1-model_v4",0.176,0.873,2,81.65265625
"2172","Q13395","TARBP1","ENSG00000059588","1",0,1,"AF-Q13395-F1-model_v4",0.158,0.729,2,81.3369485294118
"2173","Q13402","MYO7A","ENSG00000137474","1",0,1,"AF-Q13402-F1-model_v4",0.108,0.682,2,77.8564449157272
"2174","Q13405","MRPL49","ENSG00000149792","1",0,1,"AF-Q13405-F1-model_v4",0.353,0.69,1,85.1542078113486
"2175","Q13427","PPIG","ENSG00000138398","1",2197154,7,"AF-Q13427-F1-model_v4",0.301,0.721,1,57.6804503779958
"2176","Q13438","OS9","ENSG00000135506","1",10158,2,"AF-Q13438-F1-model_v4",0.088,0.339,0,64.9498964218456
"2177","Q13439","GOLGA4","ENSG00000144674","1",5080,2,"AF-Q13439-F1-model_v4",0.384,0.762,1,66.4810330307339
"2178","Q13443","ADAM9","ENSG00000168615","1",5080,2,"AF-Q13443-F1-model_v4",0.212,0.234,0,76.0671976029018
"2179","Q13444","ADAM15","ENSG00000143537","1",5080,2,"AF-Q13444-F1-model_v4",0.141,0.675,2,73.723799200492
"2180","Q13451","FKBP5","ENSG00000096060","1",0,1,"AF-Q13451-F1-model_v4",0.363,0.173,0,92.878440545809
"2181","Q13454","TUSC3","ENSG00000104723","1",10159,3,"AF-Q13454-F1-model_v4",0.196,0.723,1,84.4478497316637
"2182","Q13459","MYO9B","ENSG00000099331","1",0,1,"AF-Q13459-F1-model_v4",0.166,0.957,3,64.249272536198
"2183","Q13464","ROCK1","ENSG00000067900","1",25384,3,"AF-Q13464-F1-model_v4",0.274,0.875,2,77.3844162985667
"2184","Q13469","NFATC2","ENSG00000101096","1",0,1,"AF-Q13469-F1-model_v4",0.263,0.215,0,57.5928944381385
"2185","Q13472","TOP3A","ENSG00000177302","1",5080,2,"AF-Q13472-F1-model_v4",0.133,0.502,1,83.6035611054767
"2186","Q13480","GAB1","ENSG00000109458","1",55796,4,"AF-Q13480-F1-model_v4",0.326,0.583,1,53.255285926476
"2187","Q13485","SMAD4","ENSG00000141646","1",10159,3,"AF-Q13485-F1-model_v4",0.132,0.309,0,74.6612132612274
"2188","Q13489","BIRC3","ENSG00000023445","1",0,1,"AF-Q13489-F1-model_v4",0.066,0.35,0,74.2922831526272
"2189","Q13490","BIRC2","ENSG00000110330","1",40584,2,"AF-Q13490-F1-model_v4",0.141,0.405,1,77.8363922369765
"2190","Q13496","MTM1","ENSG00000171100","1",25380,2,"AF-Q13496-F1-model_v4",0.294,0.526,1,90.1769864124924
"2191","Q13510","ASAH1","ENSG00000104763","1",0,1,"AF-Q13510-F1-model_v4",0.328,0.864,3,92.054645694312
"2192","Q13530","SERINC3","ENSG00000132824","1",0,1,"AF-Q13530-F1-model_v4",0.257,0.944,3,76.550703272924
"2193","Q13535","ATR","ENSG00000175054","1",65884,2,"AF-Q13535-F1-model_v4",0.292,0.96,2,76.4657637772946
"2194","Q13546","RIPK1","ENSG00000137275","1",0,1,"AF-Q13546-F1-model_v4",0.276,0.242,0,69.9108667917448
"2195","Q13557","CAMK2D","ENSG00000145349","1",0,1,"AF-Q13557-F1-model_v4",0.146,0.879,1,84.2921331316188
"2196","Q13561","DCTN2","ENSG00000175203","1",0,1,"AF-Q13561-F1-model_v4",0.21,0.21,0,76.8331346649485
"2197","Q13563","PKD2","ENSG00000118762","1",10159,3,"AF-Q13563-F1-model_v4",0.537,0.696,1,71.0492453074434
"2198","Q13564","NAE1","ENSG00000159593","1",0,1,"AF-Q13564-F1-model_v4",0.25,0.489,2,96.3027793493635
"2199","Q13571","LAPTM5","ENSG00000162511","1",15236,3,"AF-Q13571-F1-model_v4",0.239,0.964,2,69.275031085605
"2200","Q13572","ITPK1","ENSG00000100605","1",0,1,"AF-Q13572-F1-model_v4",0.101,0.735,1,84.4426514678326
"2201","Q13574","DGKZ","ENSG00000149091","1",5080,2,"AF-Q13574-F1-model_v4",0.153,0.944,1,77.9866507046108
"2202","Q13576","IQGAP2","ENSG00000145703","1",5080,2,"AF-Q13576-F1-model_v4",0.229,0.695,2,79.3718433687525
"2203","Q13586","STIM1","ENSG00000167323","1",0,1,"AF-Q13586-F1-model_v4",0.387,0.213,0,68.7966146216018
"2204","Q13591","SEMA5A","ENSG00000112902","1",0,1,"AF-Q13591-F1-model_v4",0.16,0.152,0,78.2599810785241
"2205","Q13595","TRA2A","ENSG00000164548","1",10158,2,"AF-Q13595-F1-model_v4",0.292,0.661,1,57.2535026041667
"2206","Q13608","PEX6","ENSG00000124587","1",5080,2,"AF-Q13608-F1-model_v4",0.249,0.739,1,69.1537727334883
"2207","Q13613","MTMR1","ENSG00000063601","1",0,1,"AF-Q13613-F1-model_v4",0.141,0.807,1,85.9292642585551
"2208","Q13614","MTMR2","ENSG00000087053","1",0,1,"AF-Q13614-F1-model_v4",0.234,0.99,2,89.4498646034816
"2209","Q13615","MTMR3","ENSG00000100330","1",30450,2,"AF-Q13615-F1-model_v4",0.091,0.336,0,66.8669405613062
"2210","Q13616","CUL1","ENSG00000055130","1",0,1,"AF-Q13616-F1-model_v4",0.131,0.183,0,88.8962188739096
"2211","Q13617","CUL2","ENSG00000108094","1",0,1,"AF-Q13617-F1-model_v4",0.171,0.313,0,85.4297229962301
"2212","Q13618","CUL3","ENSG00000036257","1",0,1,"AF-Q13618-F1-model_v4",0.076,0.147,0,90.5066393968559
"2213","Q13619","CUL4A","ENSG00000139842","1",15234,2,"AF-Q13619-F1-model_v4",0.125,0.231,0,89.3654471676676
"2214","Q13620","CUL4B","ENSG00000158290","1",50731,3,"AF-Q13620-F1-model_v4",0.366,0.892,3,80.0623284481578
"2215","Q13642","FHL1","ENSG00000022267","1",0,1,"AF-Q13642-F1-model_v4",0.137,0.232,0,73.8296524486572
"2216","Q13685","AAMP","ENSG00000127837","1",0,1,"AF-Q13685-F1-model_v4",0.141,0.258,0,84.323117951844
"2217","Q13740","ALCAM","ENSG00000170017","1",5080,2,"AF-Q13740-F1-model_v4",0.062,0.159,0,86.3027727968511
"2218","Q13751","LAMB3","ENSG00000196878","1",15234,2,"AF-Q13751-F1-model_v4",0.212,0.844,2,78.1076788482835
"2219","Q13753","LAMC2","ENSG00000058085","1",10159,3,"AF-Q13753-F1-model_v4",0.153,0.822,1,74.8619472127916
"2220","Q13772","NCOA4","ENSG00000266412","1",0,1,"AF-Q13772-F1-model_v4",0.104,0.315,0,56.3100757420676
"2221","Q13797","ITGA9","ENSG00000144668","1",15236,3,"AF-Q13797-F1-model_v4",0.221,0.773,1,85.0076727137177
"2222","Q13813","SPTAN1","ENSG00000197694","1",0,1,"AF-Q13813-F1-model_v4",0.272,0.885,3,76.3424506718617
"2223","Q13822","ENPP2","ENSG00000136960","1",0,1,"AF-Q13822-F1-model_v4",0.057,0.905,1,91.7069362252226
"2224","Q13867","BLMH","ENSG00000108578","1",30455,3,"AF-Q13867-F1-model_v4",0.244,0.513,1,98.0980774438126
"2225","Q13868","EXOSC2","ENSG00000130713","1",0,1,"AF-Q13868-F1-model_v4",0.137,0.07,0,82.3780357142857
"2226","Q13873","BMPR2","ENSG00000204217","1",55798,3,"AF-Q13873-F1-model_v4",0.06,0.261,0,58.4678401486989
"2227","Q13905","RAPGEF1","ENSG00000107263","1",5080,2,"AF-Q13905-F1-model_v4",0.234,0.879,2,64.5324976415094
"2228","Q13907","IDI1","ENSG00000067064","1",5080,2,"AF-Q13907-F1-model_v4",0.606,0.941,1,97.092827846735
"2229","Q13950","RUNX2","ENSG00000124813","1",0,1,"AF-Q13950-F1-model_v4",0.293,0.354,0,59.2016787954831
"2230","Q13951","CBFB","ENSG00000067955","1",0,1,"AF-Q13951-F1-model_v4",0.337,0.439,1,86.8316865079365
"2231","Q14004","CDK13","ENSG00000065883","1",5080,2,"AF-Q14004-F1-model_v4",0.156,0.677,1,51.0485580072401
"2232","Q14008","CKAP5","ENSG00000175216","1",5080,2,"AF-Q14008-F1-model_v4",0.092,0.093,0,75.9002847020119
"2233","Q14011","CIRBP","ENSG00000099622","1",0,1,"AF-Q14011-F1-model_v4",0.249,0.208,0,61.8753465346535
"2234","Q14055","COL9A2","ENSG00000049089","1",0,1,"AF-Q14055-F1-model_v4",0.053,0.14,0,55.6342726281352
"2235","Q14094","CCNI","ENSG00000118816","1",0,1,"AF-Q14094-F1-model_v4",0.396,0.938,2,72.4776155391828
"2236","Q14103","HNRNPD","ENSG00000138668","1",5080,2,"AF-Q14103-F1-model_v4",0.098,0.141,0,63.7008013293944
"2237","Q14112","NID2","ENSG00000087303","1",5080,2,"AF-Q14112-F1-model_v4",0.303,0.885,2,75.5030003755163
"2238","Q14114","LRP8","ENSG00000157193","1",0,1,"AF-Q14114-F1-model_v4",0.423,0.171,0,73.6217830508475
"2239","Q14126","DSG2","ENSG00000046604","1",25384,3,"AF-Q14126-F1-model_v4",0.361,0.262,0,65.8334245140263
"2240","Q14137","BOP1","ENSG00000261236","1",121484,4,"AF-Q14137-F1-model_v4",0.149,0.393,0,80.784320380112
"2241","Q14139","UBE4A","ENSG00000110344","1",20308,2,"AF-Q14139-F1-model_v4",0.175,0.292,0,87.5893092639889
"2242","Q14142","TRIM14","ENSG00000106785","1",0,1,"AF-Q14142-F1-model_v4",0.174,0.395,0,86.2510237346297
"2243","Q14145","KEAP1","ENSG00000079999","1",30455,3,"AF-Q14145-F1-model_v4",0.137,0.39,0,90.3285597045548
"2244","Q14146","URB2","ENSG00000135763","1",15234,2,"AF-Q14146-F1-model_v4",0.225,0.763,3,83.3348098415346
"2245","Q14147","DHX34","ENSG00000134815","1",30461,4,"AF-Q14147-F1-model_v4",0.262,0.63,2,80.8316594660463
"2246","Q14151","SAFB2","ENSG00000130254","1",5080,2,"AF-Q14151-F1-model_v4",0.051,0.77,1,55.8311196603874
"2247","Q14152","EIF3A","ENSG00000107581","1",0,1,"AF-Q14152-F1-model_v4",0.268,0.451,2,63.8459342442357
"2248","Q14155","ARHGEF7","ENSG00000102606","1",5080,2,"AF-Q14155-F1-model_v4",0.116,0.619,1,66.8538778094334
"2249","Q14156","EFR3A","ENSG00000132294","1",0,1,"AF-Q14156-F1-model_v4",0.112,0.039,0,81.143768404908
"2250","Q14161","GIT2","ENSG00000139436","1",5080,2,"AF-Q14161-F1-model_v4",0.123,0.488,2,75.6337156350143
"2251","Q14164","IKBKE","ENSG00000263528","1",0,1,"AF-Q14164-F1-model_v4",0.192,0.44,1,88.662316254417
"2252","Q14166","TTLL12","ENSG00000100304","1",5080,2,"AF-Q14166-F1-model_v4",0.183,0.961,2,91.1891239763854
"2253","Q14185","DOCK1","ENSG00000150760","1",0,1,"AF-Q14185-F1-model_v4",0.131,0.623,1,80.1795717584955
"2254","Q14186","TFDP1","ENSG00000198176","1",0,1,"AF-Q14186-F1-model_v4",0.127,0.361,0,71.0968953525134
"2255","Q14188","TFDP2","ENSG00000114126","1",0,1,"AF-Q14188-F1-model_v4",0.058,0.471,1,66.45447596989
"2256","Q14191","WRN","ENSG00000165392","1",0,1,"AF-Q14191-F1-model_v4",0.147,0.593,1,68.6834563994374
"2257","Q14192","FHL2","ENSG00000115641","1",0,1,"AF-Q14192-F1-model_v4",0.339,0.211,0,92.0770367054611
"2258","Q14195","DPYSL3","ENSG00000113657","1",111453,4,"AF-Q14195-F1-model_v4",0.312,0.261,0,90.5352239834597
"2259","Q14202","ZMYM3","ENSG00000147130","1",131657,5,"AF-Q14202-F1-model_v4",0.056,0.327,0,63.3329556326799
"2260","Q14203","DCTN1","ENSG00000204843","1",10159,3,"AF-Q14203-F1-model_v4",0.178,0.785,3,77.5300684793555
"2261","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F5-model_v4",0.25,0.252,0,85.3558428155597
"2262","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F15-model_v4",0.133,0.507,1,85.4489360007082
"2263","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F10-model_v4",0.199,0.87,1,87.3611224128781
"2264","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F1-model_v4",0.159,0.919,1,75.7164746179519
"2265","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F2-model_v4",0.187,0.604,3,76.6556744791667
"2266","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F8-model_v4",0.299,0.599,1,87.8208044135967
"2267","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F3-model_v4",0.312,0.961,1,78.4600785683108
"2268","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F4-model_v4",0.239,0.716,1,82.2228601509037
"2269","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F16-model_v4",0.163,0.391,0,85.0937763356743
"2270","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F12-model_v4",0.181,0.896,2,86.0324428558821
"2271","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F6-model_v4",0.142,0.448,1,84.2952677624602
"2272","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F9-model_v4",0.21,0.473,1,88.8637447754558
"2273","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F13-model_v4",0.076,0.548,1,85.5890582010582
"2274","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F18-model_v4",0.126,0.204,0,86.818900050226
"2275","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F7-model_v4",0.073,0.587,1,86.0223263457097
"2276","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F17-model_v4",0.123,0.048,0,84.8198095493562
"2277","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F14-model_v4",0.142,0.857,3,85.487078453817
"2278","Q14204","DYNC1H1","ENSG00000197102","1",0,1,"AF-Q14204-F11-model_v4",0.298,0.567,1,85.4689548672566
"2279","Q14240","EIF4A2","ENSG00000156976","1",0,1,"AF-Q14240-F1-model_v4",0.208,0.437,1,87.0999662265889
"2280","Q14244","MAP7","ENSG00000135525","1",5080,2,"AF-Q14244-F1-model_v4",0.366,0.202,0,62.5428796343321
"2281","Q14247","CTTN","ENSG00000085733","1",5080,2,"AF-Q14247-F1-model_v4",0.112,0.234,0,62.8390287686997
"2282","Q14257","RCN2","ENSG00000117906","1",5080,2,"AF-Q14257-F1-model_v4",0.125,0.337,0,78.2748770176787
"2283","Q14258","TRIM25","ENSG00000121060","1",0,1,"AF-Q14258-F1-model_v4",0.383,0.86,1,84.8509682603455
"2284","Q14264","ERV3-1","ENSG00000213462","1",0,1,"AF-Q14264-F1-model_v4",0.04,0.989,1,66.181212565445
"2285","Q14376","GALE","ENSG00000117308","1",50726,3,"AF-Q14376-F1-model_v4",0.231,0.849,1,97.2243647845468
"2286","Q14392","LRRC32","ENSG00000137507","1",20308,2,"AF-Q14392-F1-model_v4",0.249,0.56,1,86.3973891528108
"2287","Q14432","PDE3A","ENSG00000172572","1",5080,2,"AF-Q14432-F1-model_v4",0.272,0.945,3,61.4864284900285
"2288","Q14435","GALNT3","ENSG00000115339","1",0,1,"AF-Q14435-F1-model_v4",0.235,0.615,1,89.7236566288619
"2289","Q14444","CAPRIN1","ENSG00000135387","1",5080,2,"AF-Q14444-F1-model_v4",0.092,0.153,0,58.6732244008715
"2290","Q14457","BECN1","ENSG00000126581","1",0,1,"AF-Q14457-F1-model_v4",0.439,0.394,0,77.4306866245537
"2291","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F8-model_v4",0.181,0.528,1,84.2360288443873
"2292","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F13-model_v4",0.09,0.557,2,85.3829464368028
"2293","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F12-model_v4",0.081,0.784,2,85.2026063633
"2294","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F10-model_v4",0.056,0.919,1,84.6637047916284
"2295","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F17-model_v4",0.142,0.632,1,69.1875303341422
"2296","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F4-model_v4",0.053,0.093,0,82.6357388756638
"2297","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F5-model_v4",0.198,0.475,1,83.499855944566
"2298","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F3-model_v4",0.069,0.377,0,82.5964706421178
"2299","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F2-model_v4",0.128,0.28,0,83.4927101608187
"2300","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F6-model_v4",0.204,0.433,1,82.5448772668987
"2301","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F11-model_v4",0.149,0.875,3,84.7278252462941
"2302","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F15-model_v4",0.151,0.336,0,82.9789531962408
"2303","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F9-model_v4",0.116,0.324,0,83.8818173457188
"2304","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F16-model_v4",0.147,0.417,1,75.3145076566125
"2305","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F1-model_v4",0.181,0.151,0,83.328108428246
"2306","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F14-model_v4",0.179,0.41,1,84.1097453169696
"2307","Q14517","FAT1","ENSG00000083857","1",0,1,"AF-Q14517-F7-model_v4",0.222,0.432,1,82.7162759440432
"2308","Q14520","HABP2","ENSG00000148702","1",0,1,"AF-Q14520-F1-model_v4",0.114,0.632,1,78.6195071868583
"2309","Q14527","HLTF","ENSG00000071794","1",86088,2,"AF-Q14527-F1-model_v4",0.179,0.705,1,69.8680247376312
"2310","Q14541","HNF4G","ENSG00000164749","1",30458,3,"AF-Q14541-F1-model_v4",0.404,0.927,1,80.6709311740891
"2311","Q14554","PDIA5","ENSG00000065485","1",5080,2,"AF-Q14554-F1-model_v4",0.162,0.556,1,89.6662874821514
"2312","Q14562","DHX8","ENSG00000067596","1",5080,2,"AF-Q14562-F1-model_v4",0.203,0.892,1,72.3290768600962
"2313","Q14563","SEMA3A","ENSG00000075213","1",5080,2,"AF-Q14563-F1-model_v4",0.234,0.363,0,84.4766714559387
"2314","Q14571","ITPR2","ENSG00000123104","1",5080,2,"AF-Q14571-F1-model_v4",0.4,0.964,1,78.3337423367392
"2315","Q14571","ITPR2","ENSG00000123104","1",5080,2,"AF-Q14571-F5-model_v4",0.137,0.912,2,76.7535262545845
"2316","Q14571","ITPR2","ENSG00000123104","1",5080,2,"AF-Q14571-F4-model_v4",0.219,0.578,1,73.6788085676038
"2317","Q14571","ITPR2","ENSG00000123104","1",5080,2,"AF-Q14571-F7-model_v4",0.151,0.418,1,80.2579576142359
"2318","Q14571","ITPR2","ENSG00000123104","1",5080,2,"AF-Q14571-F6-model_v4",0.131,0.614,2,79.1093212588541
"2319","Q14571","ITPR2","ENSG00000123104","1",5080,2,"AF-Q14571-F3-model_v4",0.141,0.076,0,77.1180104898213
"2320","Q14571","ITPR2","ENSG00000123104","1",5080,2,"AF-Q14571-F2-model_v4",0.221,0.913,1,75.6560505543237
"2321","Q14571","ITPR2","ENSG00000123104","1",5080,2,"AF-Q14571-F8-model_v4",0.195,0.892,1,79.09835839599
"2322","Q14573","ITPR3","ENSG00000096433","1",1259374,5,"AF-Q14573-F1-model_v4",0.314,0.629,1,74.5639474423834
"2323","Q14587","ZNF268","ENSG00000090612","1",0,1,"AF-Q14587-F1-model_v4",0.409,0.36,0,67.8504045328765
"2324","Q14590","ZNF235","ENSG00000159917","1",0,1,"AF-Q14590-F1-model_v4",0.325,0.875,1,67.1413897383622
"2325","Q14623","IHH","ENSG00000163501","1",0,1,"AF-Q14623-F1-model_v4",0.185,0.977,1,84.2896872067563
